pr_number,created_at,merged_at,author,number_of_comments,number_of_review_comments,number_of_commits,lines_of_code_changed,number_of_files_changed,number_of_reviewers,number_of_approvals,labels,time_to_first_response,number_of_assignees,review_duration,number_of_changes_requested,number_of_linked_issues,time_since_last_commit,number_of_reviews_requested,number_of_revisions,number_of_milestones,comment_authors,issue_comments_text,reviews_text,issue_text,review_comments
57733,2024-12-24T05:09:41Z,2024-12-24T06:12:03Z,YashJsh,1,0,1,2,1,2,2,"['status: waiting review', 'scope: curriculum']",7301.0,0,7303.0,0,0,204273.064448,0,1,0,['gikf'],"Hi @YashJsh. Congrats on your first pull request (PR)! 🎉

Thank you for your contribution to the page! 👍
We are happy to accept these changes and look forward to future contributions. 📝",,"fix(curriculum): replace 1 with 3 in English for developers challenge

Checklist:

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x ] My pull request targets the `main` branch of freeCodeCamp.
- [x ] I have tested these changes either locally on my machine, or GitPod.


Closes #57730


",
57738,2024-12-24T10:44:06Z,2024-12-24T11:26:37Z,devTejaSrinivas,1,0,1,2,1,2,2,"['status: waiting review', 'scope: curriculum', 'new english course']",914.0,0,2552.0,0,0,188959.076153,0,1,0,['gikf'],"Note for future - it is recommended to make changes on a separate branch, rather than the `main` branch. See more about it in point 3 at https://contribute.freecodecamp.org/how-to-contribute-to-the-codebase/#contributing-to-the-codebase.LGTM 👍

@devTejaSrinivas Thank you for the PR and congratulations on your first contribution to this repo 🎉
We look forward to your next.

Happy contributing!","LGTM 👍

@devTejaSrinivas Thank you for the PR and congratulations on your first contribution to this repo 🎉
We look forward to your next.

Happy contributing!","Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

Closes #57737 

<!-- Feel free to add any additional description of changes below this line -->

As per the issue raised , the additional word ""recieved "" from the sentence has been removed.

![image](https://github.com/user-attachments/assets/42765362-7a73-4ea0-9bb8-a2f71e6d2182)
",
57731,2024-12-24T02:09:28Z,2024-12-24T03:00:22Z,moT01,1,0,3,81,5,2,2,"['platform: learn', 'scope: i18n']",1591.0,0,4593.0,0,0,217796.503306,0,3,0,['moT01'],"Yea, that's not included in the editor buttons - it is on the cert. We could probably add it at some point - I vote for another PR.This shouldn't block this PR but I did look at the original issue and I am wondering if we need to have a follow up PR to include linkedin based on Quincy's response here 

https://github.com/freeCodeCamp/freeCodeCamp/issues/54572#issuecomment-2493980429

That wasn't showing in the screenshots provided. Unless there was another conversation to remove that for now","This shouldn't block this PR but I did look at the original issue and I am wondering if we need to have a follow up PR to include linkedin based on Quincy's response here 

https://github.com/freeCodeCamp/freeCodeCamp/issues/54572#issuecomment-2493980429

That wasn't showing in the screenshots provided. Unless there was another conversation to remove that for now","| Before | After |
| - | - |
| <img width=""571"" alt=""Screenshot 2024-12-23 at 7 04 19 PM"" src=""https://github.com/user-attachments/assets/4ba6630c-3061-4f96-806e-2335cfdf1eaa"" /> | <img width=""631"" alt=""Screenshot 2024-12-23 at 7 55 20 PM"" src=""https://github.com/user-attachments/assets/1f9a0a53-46fe-4574-b161-ee7fad29d52c"" /> |
| <img width=""615"" alt=""Screenshot 2024-12-23 at 8 08 37 PM"" src=""https://github.com/user-attachments/assets/995bcea6-65e7-4bd3-bead-ca94c83b282e"" /> | <img width=""617"" alt=""Screenshot 2024-12-23 at 8 01 13 PM"" src=""https://github.com/user-attachments/assets/e991d182-8f7c-411e-9f4a-56f7ab3a36a1"" /> |

The share buttons show up when you complete an entire workshop - or step based project I think?

Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

Closes #XXXXX

<!-- Feel free to add any additional description of changes below this line -->
",
57678,2024-12-21T23:06:13Z,2024-12-23T07:59:07Z,Supravisor,0,2,4,2,1,2,2,"['status: waiting review', 'scope: curriculum', 'new javascript course']",,0,177348.0,0,0,228837.989792,0,4,0,[],,,"Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

Closes #57679

<!-- Feel free to add any additional description of changes below this line -->

https://forum.freecodecamp.org/t/to-devs-update-needed-on-learn-advanced-array-methods-statistics-calculator/726190

![image](https://github.com/user-attachments/assets/91bbfd2b-2745-4148-b3a7-35d9bf673ad9)

","```suggestion
To see the result, enter the numbers `4, 4, 2, 5` and click on the `""Calculate""` button. Open up the console to see the following array:
``` It's the example code that should be changed. We will see the `4, 4, 2, 5` series again in step 34 and 35.

```suggestion
[ 4, 4, 2, 5 ]
```"
57723,2024-12-23T17:31:14Z,2024-12-23T21:47:45Z,moT01,6,3,5,145,5,3,2,"['status: waiting review', 'platform: learn', 'scope: i18n', 'full stack cert']",9827.0,0,15768.0,0,0,237717.232261,0,5,0,"['ShaunSHamilton', 'naomi-lgbt', 'moT01', 'ilenia-magoni', 'QuincyLarson']","Awesome. These changes look great. ![image](https://github.com/user-attachments/assets/07f49e3e-8cde-4c75-84d6-b2ba8390f5dd)

Why do I not see the ""coming soon"" tag? `showUpcomingChanges = false` ? > `showUpcomingChanges = false` ?

![image](https://github.com/user-attachments/assets/5237216e-2ec3-4807-8ad4-761ee2b116c3)
 @ShaunSHamilton a last `clean-and-develop`? Yeah, translation keys showing up like that usually means a clean is needed anyway.LGTM 👍 

---

My bad on the build. I `printenv`ed my profile, and had a permanent `SHOW_UPCOMING_CHANGES=true`. Removing that worked.

The only other issues I noticed outside the scope of this PR is a mapped fragment without a `key`.","LGTM 👍 

---

My bad on the build. I `printenv`ed my profile, and had a permanent `SHOW_UPCOMING_CHANGES=true`. Removing that worked.

The only other issues I noticed outside the scope of this PR is a mapped fragment without a `key`.","2 changes:

<details><summary>new text in the alert</summary>

<img width=""730"" alt=""Screenshot 2024-12-23 at 1 44 41 PM"" src=""https://github.com/user-attachments/assets/045271f4-f5a4-4f6c-a732-a83394a9ddd0"" />

</details>

<details><summary>add step count and check marks</summary>

<img width=""707"" alt=""Screenshot 2024-12-23 at 1 58 16 PM"" src=""https://github.com/user-attachments/assets/163a8d89-10f1-42b5-8967-6baf28c13799"" />

</details>

https://github.com/freeCodeCamp/freeCodeCamp/pull/57727 should fix the tests.

Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

Closes #XXXXX

<!-- Feel free to add any additional description of changes below this line -->
",Do we want this copy as a separate key? Or are we confident we won't ship any other beta content until this is fully done? I think this will be what we want if we do ship anything else. This will be shown on the two English superblock pages as well. We decided that was fine. Decided to just make new keys. Maybe we'll want to revert or use them somewhere else or something.
57628,2024-12-19T23:12:03Z,2024-12-23T21:33:01Z,timmy471,0,6,4,6,1,3,2,"['status: waiting review', 'scope: curriculum']",,0,339658.0,3,0,238978.742905,1,4,0,[],"#
Hello,

Firstly, thank you for submitting this pull request!

As you navigate through the process, we have a PR checklist to ensure consistency and quality in our contributions. We kindly ask that you genuinely follow through with each point. This not only facilitates the review process but also demonstrates a mutual respect for the community's efforts.

If you're unfamiliar with certain aspects, our [contributing guidelines](https://contribute.freecodecamp.org) are a helpful resource to get you up to speed.

<details>
<summary>**Friendly Pointers (click to expand)**</summary>

<Steps>

1. **Editing on GitHub:** While it's possible to edit files directly on GitHub, it's typically better not to. This helps avoid inadvertent mistakes like typos that can disrupt tests.
2. **Pull Request Title:** Please ensure the PR title follows [our convention](/how-to-open-a-pull-request/#prepare-a-good-pr-title).
3. **Linking Issues:** Please ensure you link issues using the designated method. Simply update the `XXXXXX` in the PR description to include the issue number. This keeps our records organized and clear.
4. **Engaging with the Team:** We know you're eager, but kindly keep mentions and review requests limited. Our maintainers are always on the lookout and will attend to PRs in the order they come in.
5. **Branch Management:** It's a good practice not to work directly off your `main` branch. Creating separate branches for different changes allows you to smoothly update your PR even as the main repository progresses.

</Steps>

</details>

Please note, there's no need to close this PR. If you have questions or need guidance refining your contribution, don't hesitate to ask. Our community is here to assist.

Thank you for your enthusiasm in contributing to our project. We eagerly await more contributions from you!

**Happy Contributing!** 🌟 The provided suggestion broke the test. Right now it's an invalid regular expression. ","#
Hello,

Firstly, thank you for submitting this pull request!

As you navigate through the process, we have a PR checklist to ensure consistency and quality in our contributions. We kindly ask that you genuinely follow through with each point. This not only facilitates the review process but also demonstrates a mutual respect for the community's efforts.

If you're unfamiliar with certain aspects, our [contributing guidelines](https://contribute.freecodecamp.org) are a helpful resource to get you up to speed.

<details>
<summary>**Friendly Pointers (click to expand)**</summary>

<Steps>

1. **Editing on GitHub:** While it's possible to edit files directly on GitHub, it's typically better not to. This helps avoid inadvertent mistakes like typos that can disrupt tests.
2. **Pull Request Title:** Please ensure the PR title follows [our convention](/how-to-open-a-pull-request/#prepare-a-good-pr-title).
3. **Linking Issues:** Please ensure you link issues using the designated method. Simply update the `XXXXXX` in the PR description to include the issue number. This keeps our records organized and clear.
4. **Engaging with the Team:** We know you're eager, but kindly keep mentions and review requests limited. Our maintainers are always on the lookout and will attend to PRs in the order they come in.
5. **Branch Management:** It's a good practice not to work directly off your `main` branch. Creating separate branches for different changes allows you to smoothly update your PR even as the main repository progresses.

</Steps>

</details>

Please note, there's no need to close this PR. If you have questions or need guidance refining your contribution, don't hesitate to ask. Our community is here to assist.

Thank you for your enthusiasm in contributing to our project. We eagerly await more contributions from you!

**Happy Contributing!** 🌟 The provided suggestion broke the test. Right now it's an invalid regular expression. ","Checklist:

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.


Closes #57621

Added  an extra test case to enforce the following code does not pass as it actually does not form a pyramid
`for (let i = 0; i < count; i = i + 1) {
  rows.push(character);
  character.repeat(i);
}`
","While this does solve the issue, this should realistically be in another test case.  ```suggestion
```

Extra unnecessary line.  You're right, fixed. ```suggestion
assert.match(__helpers.removeJSComments(code), /rows\.push\(\s*character\.repeat\(\s*i\s*\)\)/\s*);
```

Allow spaces in the `.push` call too. ```suggestion
assert.match(__helpers.removeJSComments(code), /rows\.push\(\s*character\.repeat\(\s*i\s*\)\s*\)/);
```

Here's what I think Naomi meant to type. The regex character needs to be inside of the expression.  Ah! I see"
57727,2024-12-23T20:31:53Z,2024-12-23T21:12:06Z,moT01,0,0,1,4,1,2,2,['scope: tools/scripts'],,0,2423.0,0,0,240224.990676,0,1,0,[],Really wish auto-merge would wait for the E2E tests LTSTM 👍,Really wish auto-merge would wait for the E2E tests LTSTM 👍,"https://github.com/freeCodeCamp/freeCodeCamp/pull/57722 missed some tests

Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

Closes #XXXXX

<!-- Feel free to add any additional description of changes below this line -->
",
57704,2024-12-23T08:31:06Z,2024-12-23T20:17:58Z,gikf,5,2,3,20,1,2,2,"['status: waiting review', 'scope: curriculum', 'full stack cert']",8033.0,0,42991.0,1,0,242904.401964,0,3,0,"['Dario-DC', 'ilenia-magoni', 'gikf']","> I started to review but then I realized that this doesn't work since the variables `adjective`, `noun`, `verb`, `place`, `adjective2`, and `noun2` are reassigned. So you cannot check the first story without regex. This is the reason for which only the second story is tested.

At the point of re-assigning, the `firstSentence` is already defined, so it will have string with values filled from variables. One test fails because the expected string contains the reassigned values

```
Test text: <p>Your should use the correct story format for first story: <code>""Once upon a time, there was a(n) [adjective] [noun] who loved to eat [noun2]. The [noun] lived in a [place] and had [adjective2] nostrils that blew fire when it was [verb].""</code>. Pay attention to spaces.</p>
      + expected - actual

      -Once upon a time, there was a(n) funny dragon who loved to eat cakes. The dragon lived in a garden and had sparkling nostrils that blew fire when it was jumping.
      +Once upon a time, there was a(n) cute puppy who loved to eat flower. The puppy lived in a park and had colorful nostrils that blew fire when it was barking.
      
  AssertionError: expected 'Once upon a time, there was a(n) funn…' to equal 'Once upon a time, there was a(n) cute…'
``` > At the point of re-assigning, the `firstSentence` is already defined, so it will have string with values filled from variables.

but `expected` is built with the current values of the variables, not with the previous ones Ah! 🤦‍♂️ I wasn't thinking about what happens in the test. I think we could capture values initially assigned with regex, to still test the _complete_ sentence. > Ah! 🤦‍♂️ I wasn't thinking about what happens in the test. I think we could capture values initially assigned with regex, to still test the _complete_ sentence.

I don't see other options :+1: I started to review but then I realized that this doesn't work since the variables `adjective`, `noun`, `verb`, `place`, `adjective2`, and `noun2` are reassigned. So you cannot check the first story without regex. This is the reason for which only the second story is tested.

The main issue is that this lab is in the JS functions section. Therefore, should use functions. This was discussed and it never done, apparently. Just opened an issue #57710  Awesome :tada:  While there is an (albeit low) chance of someone doing something silly changing only one value and reassigning the rest to the old ones, it's not a major concern. And while yes they can assign values to the variables multiple times; they should be able to tell from the hints that the variable is meant to be assigned to only twice. ","I started to review but then I realized that this doesn't work since the variables `adjective`, `noun`, `verb`, `place`, `adjective2`, and `noun2` are reassigned. So you cannot check the first story without regex. This is the reason for which only the second story is tested.

The main issue is that this lab is in the JS functions section. Therefore, should use functions. This was discussed and it never done, apparently. Just opened an issue #57710  Awesome :tada:  While there is an (albeit low) chance of someone doing something silly changing only one value and reassigning the rest to the old ones, it's not a major concern. And while yes they can assign values to the variables multiple times; they should be able to tell from the hints that the variable is meant to be assigned to only twice. ","Checklist:

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

- - -
- Tests both stories in separate tests.","```suggestion
You should use the correct story format for the first story: `""Once upon a time, there was a(n) [adjective] [noun] who loved to eat [noun2]. The [noun] lived in a [place] and had [adjective2] nostrils that blew fire when it was [verb].""`. Pay attention to spaces.
``` ```suggestion
You should use the correct story format for the second story: `""Once upon a time, there was a(n) [adjective] [noun] who loved to eat [noun2]. The [noun] lived in a [place] and had [adjective2] nostrils that blew fire when it was [verb].""`. Pay attention to spaces.
```"
57726,2024-12-23T18:39:48Z,2024-12-23T20:16:35Z,jdwilkin4,1,0,1,2,1,2,2,"['scope: curriculum', 'full stack cert']",232.0,1,5807.0,0,0,243566.80886,0,1,0,['jdwilkin4'],"I am marking this as blocked for now, because Beau is reviewing the assets for the video. 
If it is ready, then I will remove the blocked label.
Otherwise, this doesn't need to go in for launch. Just a nice to have, but not an absolute necessity. ",,"This has been re edited. So this PR updates the video id to use the new one. 


Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.


",
57708,2024-12-23T09:16:26Z,2024-12-23T19:45:43Z,huyenltnguyen,0,0,1,8,2,2,2,"['status: waiting review', 'platform: learn']",,0,37835.0,0,0,245342.041031,0,1,0,[],LGTM 👍 ,LGTM 👍 ,"Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

I was testing a couple of B1 English challenges, and noticed that explanation component has the mouse cursor changed to pointer, even for the text content.

I'm updating the CSS so that the pointer type only applies to the `summary` element.

<!-- Feel free to add any additional description of changes below this line -->
",
57705,2024-12-23T08:54:23Z,2024-12-23T17:58:54Z,huyenltnguyen,0,1,1,10,1,3,2,"['status: waiting review', 'scope: tools/scripts']",,0,36587.0,0,0,247913.519087,0,1,0,[],,,"Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

The `super-block-page` tests seem to be flaky, so this PR is an attempt to stabilize it.

Here is one of many instances: https://github.com/freeCodeCamp/freeCodeCamp/actions/runs/12463382673/job/34786051699?pr=57701#step:14:313.

<!-- Feel free to add any additional description of changes below this line -->
","The scenario the test is trying to simulate is: when the user visits a challenge page, then navigates back to the super block page, the super block page would expand the block that the user has just visited.

The test is currently executing two `.goto()` calls:

```js
await page.goto('/learn/javascript-algorithms-and-data-structures-v8/learn-basic-javascript-by-building-a-role-playing-game/step-2');

await page.goto('/learn/javascript-algorithms-and-data-structures-v8');
```

My guess is the calls are too close to each other. The second navigation happens too fast that the app doesn't have a chance to register the `currentChallengeId`, and without that information, the expanded block on the super block page is not reflected correctly.

So the fix here is to wait for the challenge page to load, as an attempt to slow down the navigation."
57702,2024-12-23T08:02:44Z,2024-12-23T16:07:45Z,Dario-DC,7,6,2,570,6,4,2,"['scope: curriculum', 'full stack cert']",114.0,0,37920.0,0,0,249680.014222,0,2,0,"['jdwilkin4', 'Dario-DC']","I've just noticed that a video is still set to private and another has a small repetition that we might want to fix. Keeping this as a draft for now. >  and another has a small repetition that we might want to fix.

Which video is this?
I don't think it should block this PR.
We can just remove that video id from this PR and wait until it is fixed and ready and create a new PR then.
There is already a transcript there so it is fine to have this as is for launch. 

We will also need to mark it as review on the sheet and notify the editor to update it. It will probably happen after Christmas at this point which is fine.  The repetition is [here](https://www.youtube.com/watch?v=WF-fbEMJ1XM) at 0.48
I would like to have it fixed but it's not a big deal @jdwilkin4  Yeah, I vote we fix it and remove it from this PR from now.
Because I can see this issue reported by a camper and we will need to fix it anyway Beau says he's going to fix it. About the private video, he's investigating. Apparently is not set private but it is to me.  > About the private video, he's investigating. Apparently is not set private but it is to me.

It was originally marked draft. 
So that is why it was private to you 👍  Still not able to see that video but it seems anyone else can so I guess we can include it in this PR.

Edit: I tried everything, different browsers, incognito mode, from mobile using data instead of wifi and none of those worked",,"Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [ ] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

Related to #57695

<!-- Feel free to add any additional description of changes below this line -->

This replace the transcripts for:

- What Are Switch Statements and How Do They Differ from If/Else Chains?
- What Is the Purpose of Functions, and How Do They Work?
- What Are Arrow Functions, and How Do They Work?
- What Is Scope in Programming, and How Does Global, Local, and Block Scope Work?
- What Is the Map Method, and How Does It Work?
- How Can You Match and Replace All Occurrences in a String?
","This one is set to private. I know, I'm waiting for Beau to set it unlisted I am able to set it to unlisted on my end. But do we know if there is a particular reason why it is private?
Like is it not ready or was it marked private by accident? Did Beau say? Just finished watching it and it seems fine. So my guess is that it was marked private by accident.
It is unlisted now I think is that it's been set private by accident. Just wanted to have a confirmation ```suggestion
videoId: EVrZqQ7Y3So
```"
57718,2024-12-23T12:33:20Z,2024-12-23T15:39:18Z,Ishaankhan7,3,0,1,12,5,3,3,"['scope: curriculum', 'status: waiting update']",18771.0,0,20609.0,2,0,250756.004188,0,1,0,"['ilenia-magoni', 'Ishaankhan7']","Thank you for reviewing my pull request. I have ensured that the checklist is addressed and reviewed the guidelines to bring it to the expected standards—**happy to refine further as needed!** 😊 @Ishaankhan7 this time Naomi changed the title for you, next time you contribute it would be great if you could follow the contributing guidelines Sure 👍🏻LGTM :tada: 

Edit: but now that I have my fictional glasses on, I can spot that everything is NOT in its proper place. Hello,

Firstly, thank you for submitting this pull request!

As you navigate through the process, we have a PR checklist to ensure consistency and quality in our contributions. We kindly ask that you genuinely follow through with each point. This not only facilitates the review process but also demonstrates a mutual respect for the community's efforts.

If you're unfamiliar with certain aspects, our [contributing guidelines](https://contribute.freecodecamp.org) are a helpful resource to get you up to speed.

<details>
<summary>**Friendly Pointers (click to expand)**</summary>

<Steps>

1. **Editing on GitHub:** While it's possible to edit files directly on GitHub, it's typically better not to. This helps avoid inadvertent mistakes like typos that can disrupt tests.
2. **Pull Request Title:** Please ensure the PR title follows [our convention](/how-to-open-a-pull-request/#prepare-a-good-pr-title).
3. **Linking Issues:** Please ensure you link issues using the designated method. Simply update the `XXXXXX` in the PR description to include the issue number. This keeps our records organized and clear.
4. **Engaging with the Team:** We know you're eager, but kindly keep mentions and review requests limited. Our maintainers are always on the lookout and will attend to PRs in the order they come in.
5. **Branch Management:** It's a good practice not to work directly off your `main` branch. Creating separate branches for different changes allows you to smoothly update your PR even as the main repository progresses.

</Steps>

</details>

Please note, there's no need to close this PR. If you have questions or need guidance refining your contribution, don't hesitate to ask. Our community is here to assist. 

Edit: Now that I have my glasses on, I can spot that the answers are in it's proper place. 
 Please make sure that your title follows the guidelines on how to open a PR","LGTM :tada: 

Edit: but now that I have my fictional glasses on, I can spot that everything is NOT in its proper place. Hello,

Firstly, thank you for submitting this pull request!

As you navigate through the process, we have a PR checklist to ensure consistency and quality in our contributions. We kindly ask that you genuinely follow through with each point. This not only facilitates the review process but also demonstrates a mutual respect for the community's efforts.

If you're unfamiliar with certain aspects, our [contributing guidelines](https://contribute.freecodecamp.org) are a helpful resource to get you up to speed.

<details>
<summary>**Friendly Pointers (click to expand)**</summary>

<Steps>

1. **Editing on GitHub:** While it's possible to edit files directly on GitHub, it's typically better not to. This helps avoid inadvertent mistakes like typos that can disrupt tests.
2. **Pull Request Title:** Please ensure the PR title follows [our convention](/how-to-open-a-pull-request/#prepare-a-good-pr-title).
3. **Linking Issues:** Please ensure you link issues using the designated method. Simply update the `XXXXXX` in the PR description to include the issue number. This keeps our records organized and clear.
4. **Engaging with the Team:** We know you're eager, but kindly keep mentions and review requests limited. Our maintainers are always on the lookout and will attend to PRs in the order they come in.
5. **Branch Management:** It's a good practice not to work directly off your `main` branch. Creating separate branches for different changes allows you to smoothly update your PR even as the main repository progresses.

</Steps>

</details>

Please note, there's no need to close this PR. If you have questions or need guidance refining your contribution, don't hesitate to ask. Our community is here to assist. 

Edit: Now that I have my glasses on, I can spot that the answers are in it's proper place. 
 Please make sure that your title follows the guidelines on how to open a PR","Checklist:
 I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org/).
 I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
 My pull request targets the main branch of freeCodeCamp.
 I have tested these changes either locally on my machine, or GitPod.
<!-- If your pull request closes a GitHub issue, replace the XXXXX below with the issue number. -->
Closes #57713

<!-- Feel free to add any additional description of changes below this line -->
This pull request fixes a typo by replacing 'Your' with 'You' in several curriculum challenge files as per issue #57713.
",
