pr_number,created_at,merged_at,author,number_of_comments,number_of_review_comments,number_of_commits,lines_of_code_changed,number_of_files_changed,number_of_reviewers,number_of_approvals,labels,time_to_first_response,number_of_assignees,review_duration,number_of_changes_requested,number_of_linked_issues,time_since_last_commit,number_of_reviews_requested,number_of_revisions,number_of_milestones,comment_authors,issue_comments_text,reviews_text,issue_text,review_comments
30200,2024-12-25T00:38:05Z,2024-12-25T04:13:37Z,sunag,1,0,1,2,1,0,0,[],184.0,0,12935.0,0,0,158204.803067,0,1,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 339.44 <br> **79.06** | 339.44 <br> **79.06** | +0 B <br> **+0 B** |
| WebGPU | 488.75 <br> **135.6** | 488.75 <br> **135.61** | +1 B <br> **+2 B** |
| WebGPU Nodes | 488.21 <br> **135.49** | 488.21 <br> **135.49** | +1 B <br> **+2 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 465.3 <br> **112.11** | 465.3 <br> **112.11** | +0 B <br> **+0 B** |
| WebGPU | 558.66 <br> **151.23** | 558.66 <br> **151.23** | +0 B <br> **+0 B** |
| WebGPU Nodes | 514.73 <br> **141.01** | 514.73 <br> **141.01** | +0 B <br> **+0 B** |",,"Related issue: Fixes https://github.com/mrdoob/three.js/issues/30198

**Description**

Fix matrix update",
30199,2024-12-24T22:22:28Z,2024-12-24T22:33:40Z,sunag,1,0,1,3,1,0,0,[],174.0,0,678.0,0,0,178600.085231,0,1,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 339.44 <br> **79.06** | 339.44 <br> **79.06** | +0 B <br> **+0 B** |
| WebGPU | 488.7 <br> **135.59** | 488.75 <br> **135.6** | +43 B <br> **+17 B** |
| WebGPU Nodes | 488.17 <br> **135.47** | 488.21 <br> **135.49** | +43 B <br> **+16 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 465.3 <br> **112.11** | 465.3 <br> **112.11** | +0 B <br> **+0 B** |
| WebGPU | 558.66 <br> **151.23** | 558.66 <br> **151.23** | +0 B <br> **+0 B** |
| WebGPU Nodes | 514.73 <br> **141.01** | 514.73 <br> **141.01** | +0 B <br> **+0 B** |",,"Related issue: Fixes https://github.com/mrdoob/three.js/issues/30197

**Description**

Force `autoClear`",
30162,2024-12-18T18:02:16Z,2024-12-24T09:54:50Z,cmhhelgeson,1,0,2,75,4,1,1,[],175.0,0,489155.0,0,0,224135.504626,0,2,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 339.4 <br> **79.05** | 339.4 <br> **79.05** | +0 B <br> **+0 B** |
| WebGPU | 486.51 <br> **134.96** | 486.51 <br> **134.96** | +0 B <br> **+0 B** |
| WebGPU Nodes | 485.98 <br> **134.87** | 485.98 <br> **134.87** | +0 B <br> **+0 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 465.3 <br> **112.11** | 465.3 <br> **112.11** | +0 B <br> **+0 B** |
| WebGPU | 555.65 <br> **150.41** | 555.65 <br> **150.41** | +0 B <br> **+0 B** |
| WebGPU Nodes | 511.54 <br> **140.14** | 511.54 <br> **140.14** | +0 B <br> **+0 B** |",,"Related issue: #XXXX

**Description**

First draft documentation of WorkgroupInfoNode and ComputeBuiltinNode. Edit of AtomicFunctionNode and BarrierNode to acknowledge their limitations as WebGPU/WGSL exclusive node type. ",
30155,2024-12-18T06:13:45Z,2024-12-23T13:51:27Z,RenaudRohlinger,3,4,20,615,17,4,1,[],166.0,0,511798.0,0,0,244003.960011,0,20,1,"['github-actions[bot]', 'RenaudRohlinger', 'mrdoob']","### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 339.4 <br> **79.05** | 339.44 <br> **79.06** | +33 B <br> **+7 B** |
| WebGPU | 487.31 <br> **135.17** | 488.69 <br> **135.58** | +1.39 kB <br> **+415 B** |
| WebGPU Nodes | 486.77 <br> **135.07** | 488.16 <br> **135.47** | +1.39 kB <br> **+399 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 465.3 <br> **112.11** | 465.3 <br> **112.11** | +0 B <br> **+0 B** |
| WebGPU | 557.47 <br> **150.87** | 558.65 <br> **151.23** | +1.18 kB <br> **+364 B** |
| WebGPU Nodes | 513.54 <br> **140.64** | 514.73 <br> **141.01** | +1.18 kB <br> **+366 B** | Maybe `Render3DTarget` and `RenderArrayTarget`? /cc @mrdoob  > Maybe `Render3DTarget` and `RenderArrayTarget`? /cc @mrdoob

I think using suffix may be the best yeah.

```js
RenderTarget3D
RenderTargetArray
RenderTargetCube // We'll have to rename this one
```

/cc @elalish ",,"**Description**
Introduce support for 3D textures and texture arrays in multi-render target (MRT) setups for both WebGPU and WebGL backends.

Unlike WebGLRenderer I used suffix instead of prefix (`WebGLArrayRenderTarget` -> `RenderTargetArray`) as a `3DRenderTarget` felt wrong.


Made a example while working on it that displays 4 meshes:
<img width=""1720"" alt=""image"" src=""https://github.com/user-attachments/assets/0569abf3-0423-464b-a609-4e4f5a2fc77a"" />


- A mesh rendering a 3D texture.
- A mesh rendering a 2D array texture.
- A mesh rendering a 3D FBO texture.
- A mesh rendering a 2D array FBO texture.

Each slice of both RenderTarget is incremented and rendered every 50ms.



*This contribution is funded by [Utsubo](https://utsubo.com)*
","## Unused variable, import, function or class

Unused imports screenCoordinate, vec2.

[Show more details](https://github.com/mrdoob/three.js/security/code-scanning/3350) @sunag FYI here I updated the RenderContext to support RenderTarget that has not been rendered yet.

This way this prevent issues where the clear Pass doesn't match the correct descriptor associated to a texture and reuse how we setup a descriptor with `_getRenderPassDescriptor` which also makes the code cleaner. I think you will need to pass a parameter to do the `GPULoadOp.Clear` instead of `GPULoadOp.Load` the colorAttachments if you will use `_getRenderPassDescriptor()`. Good catch! Done."
30194,2024-12-23T12:47:11Z,2024-12-23T13:10:18Z,Mugen87,1,0,1,715,12,0,0,[],181.0,0,1387.0,0,0,298809.886878,0,1,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 339.4 <br> **79.05** | 339.4 <br> **79.05** | +0 B <br> **+0 B** |
| WebGPU | 487.31 <br> **135.17** | 487.31 <br> **135.17** | +9 B <br> **+3 B** |
| WebGPU Nodes | 486.77 <br> **135.07** | 486.78 <br> **135.07** | +9 B <br> **+3 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 465.3 <br> **112.11** | 465.3 <br> **112.11** | +0 B <br> **+0 B** |
| WebGPU | 557.47 <br> **150.87** | 557.48 <br> **150.87** | +6 B <br> **+1 B** |
| WebGPU Nodes | 513.54 <br> **140.64** | 513.55 <br> **140.64** | +6 B <br> **+3 B** |",,"Related issue: https://github.com/mrdoob/three.js/pull/30182

**Description**

Documents more renderer modules.
",
30188,2024-12-22T11:11:36Z,2024-12-23T04:09:51Z,Mugen87,1,1,2,405,11,1,0,[],167.0,0,61095.0,0,0,331237.3924,0,2,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 339.4 <br> **79.05** | 339.4 <br> **79.05** | +0 B <br> **+0 B** |
| WebGPU | 487.34 <br> **135.17** | 487.31 <br> **135.17** | -34 B <br> **+2 B** |
| WebGPU Nodes | 486.81 <br> **135.07** | 486.77 <br> **135.07** | -34 B <br> **+3 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 465.3 <br> **112.11** | 465.3 <br> **112.11** | +0 B <br> **+0 B** |
| WebGPU | 557.5 <br> **150.86** | 557.47 <br> **150.87** | -34 B <br> **+4 B** |
| WebGPU Nodes | 513.58 <br> **140.64** | 513.54 <br> **140.64** | -34 B <br> **+2 B** |",,"Related issue: #30182

**Description**

More documentation.
",@sunag It seems more consistent to return the reference of the Chain Map itself instead of one the internal Weak Maps that holds the value. 
30191,2024-12-22T18:30:45Z,2024-12-22T18:42:25Z,renovate[bot],0,0,1,171,1,0,0,[],,0,753.0,0,0,365230.728235,0,1,0,[],,,"This PR contains the following updates:

| Package | Change | Age | Adoption | Passing | Confidence |
|---|---|---|---|---|---|
| [chalk](https://redirect.github.com/chalk/chalk) | [`5.3.0` -> `5.4.1`](https://renovatebot.com/diffs/npm/chalk/5.3.0/5.4.1) | [![age](https://developer.mend.io/api/mc/badges/age/npm/chalk/5.4.1?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://developer.mend.io/api/mc/badges/adoption/npm/chalk/5.4.1?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://developer.mend.io/api/mc/badges/compatibility/npm/chalk/5.3.0/5.4.1?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://developer.mend.io/api/mc/badges/confidence/npm/chalk/5.3.0/5.4.1?slim=true)](https://docs.renovatebot.com/merge-confidence/) |
| [magic-string](https://redirect.github.com/rich-harris/magic-string) | [`0.30.15` -> `0.30.17`](https://renovatebot.com/diffs/npm/magic-string/0.30.15/0.30.17) | [![age](https://developer.mend.io/api/mc/badges/age/npm/magic-string/0.30.17?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://developer.mend.io/api/mc/badges/adoption/npm/magic-string/0.30.17?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://developer.mend.io/api/mc/badges/compatibility/npm/magic-string/0.30.15/0.30.17?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://developer.mend.io/api/mc/badges/confidence/npm/magic-string/0.30.15/0.30.17?slim=true)](https://docs.renovatebot.com/merge-confidence/) |
| [rollup](https://rollupjs.org/) ([source](https://redirect.github.com/rollup/rollup)) | [`4.28.1` -> `4.29.1`](https://renovatebot.com/diffs/npm/rollup/4.28.1/4.29.1) | [![age](https://developer.mend.io/api/mc/badges/age/npm/rollup/4.29.1?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://developer.mend.io/api/mc/badges/adoption/npm/rollup/4.29.1?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://developer.mend.io/api/mc/badges/compatibility/npm/rollup/4.28.1/4.29.1?slim=true)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://developer.mend.io/api/mc/badges/confidence/npm/rollup/4.28.1/4.29.1?slim=true)](https://docs.renovatebot.com/merge-confidence/) |

---

### Release Notes

<details>
<summary>chalk/chalk (chalk)</summary>

### [`v5.4.1`](https://redirect.github.com/chalk/chalk/releases/tag/v5.4.1)

[Compare Source](https://redirect.github.com/chalk/chalk/compare/v5.4.0...v5.4.1)

-   Fix `navigator` not defined `ReferenceError` ([#&#8203;642](https://redirect.github.com/chalk/chalk/issues/642))  [`4ebb62d`](https://redirect.github.com/chalk/chalk/commit/4ebb62d)

### [`v5.4.0`](https://redirect.github.com/chalk/chalk/releases/tag/v5.4.0)

[Compare Source](https://redirect.github.com/chalk/chalk/compare/v5.3.0...v5.4.0)

-   Update `CIRCLECI` environments to return level 3 color support  [`f838120`](https://redirect.github.com/chalk/chalk/commit/f838120)

</details>

<details>
<summary>rich-harris/magic-string (magic-string)</summary>

### [`v0.30.17`](https://redirect.github.com/rich-harris/magic-string/blob/HEAD/CHANGELOG.md#03017-2024-12-16)

[Compare Source](https://redirect.github.com/rich-harris/magic-string/compare/v0.30.16...v0.30.17)

##### Bug Fixes

-   remove problematic `type: module` ([092697b](https://redirect.github.com/rich-harris/magic-string/commit/092697b3be479a19ab5e763f872e612743075d4a))

### [`v0.30.16`](https://redirect.github.com/rich-harris/magic-string/blob/HEAD/CHANGELOG.md#03016-2024-12-16)

[Compare Source](https://redirect.github.com/rich-harris/magic-string/compare/v0.30.15...v0.30.16)

##### Bug Fixes

-   missing mapping after a line break with `hires: 'boundary'` ([#&#8203;298](https://redirect.github.com/rich-harris/magic-string/issues/298)) ([24cb8ea](https://redirect.github.com/rich-harris/magic-string/commit/24cb8ea50dfe913ea01f6de04d727b27a70f5db7))

##### Features

-   introduce offset ([#&#8203;297](https://redirect.github.com/rich-harris/magic-string/issues/297)) ([29f260e](https://redirect.github.com/rich-harris/magic-string/commit/29f260e1902fee9ec17a86ec4ab641b089344131))

</details>

<details>
<summary>rollup/rollup (rollup)</summary>

### [`v4.29.1`](https://redirect.github.com/rollup/rollup/blob/HEAD/CHANGELOG.md#4291)

[Compare Source](https://redirect.github.com/rollup/rollup/compare/v4.29.0...v4.29.1)

*2024-12-21*

##### Bug Fixes

-   Fix crash from deoptimized logical expressions ([#&#8203;5771](https://redirect.github.com/rollup/rollup/issues/5771))

##### Pull Requests

-   [#&#8203;5769](https://redirect.github.com/rollup/rollup/pull/5769): Remove unnecessary lifetimes ([@&#8203;lukastaegert](https://redirect.github.com/lukastaegert))
-   [#&#8203;5771](https://redirect.github.com/rollup/rollup/pull/5771): fix: do not optimize the literal value if the cache is deoptimized ([@&#8203;TrickyPi](https://redirect.github.com/TrickyPi))

### [`v4.29.0`](https://redirect.github.com/rollup/rollup/blob/HEAD/CHANGELOG.md#4290)

[Compare Source](https://redirect.github.com/rollup/rollup/compare/v4.28.1...v4.29.0)

*2024-12-20*

##### Features

-   Treat objects as truthy and always check second argument to better simplify logical expressions ([#&#8203;5763](https://redirect.github.com/rollup/rollup/issues/5763))

##### Pull Requests

-   [#&#8203;5759](https://redirect.github.com/rollup/rollup/pull/5759): docs: add utf-8 encoding to JSON file reading ([@&#8203;chouchouji](https://redirect.github.com/chouchouji))
-   [#&#8203;5760](https://redirect.github.com/rollup/rollup/pull/5760): fix(deps): lock file maintenance minor/patch updates ([@&#8203;renovate](https://redirect.github.com/renovate)\[bot])
-   [#&#8203;5763](https://redirect.github.com/rollup/rollup/pull/5763): fix: introduce UnknownFalsyValue for enhancing if statement tree-shaking ([@&#8203;TrickyPi](https://redirect.github.com/TrickyPi))
-   [#&#8203;5766](https://redirect.github.com/rollup/rollup/pull/5766): chore(deps): update dependency [@&#8203;rollup/plugin-node-resolve](https://redirect.github.com/rollup/plugin-node-resolve) to v16 ([@&#8203;renovate](https://redirect.github.com/renovate)\[bot])
-   [#&#8203;5767](https://redirect.github.com/rollup/rollup/pull/5767): fix(deps): lock file maintenance minor/patch updates ([@&#8203;renovate](https://redirect.github.com/renovate)\[bot])

</details>

---

### Configuration

📅 **Schedule**: Branch creation - ""after 1am and before 7am on monday"" in timezone Asia/Tokyo, Automerge - At any time (no schedule defined).

🚦 **Automerge**: Enabled.

♻ **Rebasing**: Whenever PR is behind base branch, or you tick the rebase/retry checkbox.

👻 **Immortal**: This PR will be recreated if closed unmerged. Get [config help](https://redirect.github.com/renovatebot/renovate/discussions) if that's undesired.

---

 - [ ] <!-- rebase-check -->If you want to rebase/retry this PR, check this box

---

This PR was generated by [Mend Renovate](https://mend.io/renovate/). View the [repository job log](https://developer.mend.io/github/mrdoob/three.js).
<!--renovate-debug:eyJjcmVhdGVkSW5WZXIiOiIzOS44MC4wIiwidXBkYXRlZEluVmVyIjoiMzkuODAuMCIsInRhcmdldEJyYW5jaCI6ImRldiIsImxhYmVscyI6W119-->
",
30190,2024-12-22T16:51:31Z,2024-12-22T18:29:43Z,renovate[bot],0,0,1,6,1,0,0,[],,0,5956.0,0,0,365982.653527,0,1,0,[],,,"This PR contains the following updates:

| Package | Type | Update | Change |
|---|---|---|---|
| [github/codeql-action](https://redirect.github.com/github/codeql-action) | action | digest | `df409f7` -> `48ab28a` |

---

### Configuration

📅 **Schedule**: Branch creation - ""after 1am and before 7am on monday"" in timezone Asia/Tokyo, Automerge - At any time (no schedule defined).

🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.

♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.

🔕 **Ignore**: Close this PR and you won't be reminded about this update again.

---

 - [ ] <!-- rebase-check -->If you want to rebase/retry this PR, check this box

---

This PR was generated by [Mend Renovate](https://mend.io/renovate/). View the [repository job log](https://developer.mend.io/github/mrdoob/three.js).
<!--renovate-debug:eyJjcmVhdGVkSW5WZXIiOiIzOS44MC4wIiwidXBkYXRlZEluVmVyIjoiMzkuODAuMCIsInRhcmdldEJyYW5jaCI6ImRldiIsImxhYmVscyI6W119-->
",
30189,2024-12-22T16:51:27Z,2024-12-22T18:29:32Z,renovate[bot],0,0,1,4,2,0,0,[],,0,5960.0,0,0,365983.17442,0,1,0,[],,,"This PR contains the following updates:

| Package | Type | Update | Change |
|---|---|---|---|
| [actions/upload-artifact](https://redirect.github.com/actions/upload-artifact) | action | digest | `b4b15b8` -> `6f51ac0` |

---

### Configuration

📅 **Schedule**: Branch creation - ""after 1am and before 7am on monday"" in timezone Asia/Tokyo, Automerge - At any time (no schedule defined).

🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.

♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.

🔕 **Ignore**: Close this PR and you won't be reminded about this update again.

---

 - [ ] <!-- rebase-check -->If you want to rebase/retry this PR, check this box

---

This PR was generated by [Mend Renovate](https://mend.io/renovate/). View the [repository job log](https://developer.mend.io/github/mrdoob/three.js).
<!--renovate-debug:eyJjcmVhdGVkSW5WZXIiOiIzOS44MC4wIiwidXBkYXRlZEluVmVyIjoiMzkuODAuMCIsInRhcmdldEJyYW5jaCI6ImRldiIsImxhYmVscyI6W119-->
",
30178,2024-12-20T15:23:46Z,2024-12-21T15:41:22Z,Mugen87,3,0,2,6,1,0,0,[],173.0,0,87456.0,0,0,462548.631904,0,2,1,"['github-actions[bot]', 'sunag', 'Mugen87']","### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 339.4 <br> **79.05** | 339.4 <br> **79.05** | +0 B <br> **+0 B** |
| WebGPU | 487.25 <br> **135.14** | 487.34 <br> **135.17** | +90 B <br> **+25 B** |
| WebGPU Nodes | 486.72 <br> **135.04** | 486.81 <br> **135.07** | +90 B <br> **+24 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 465.3 <br> **112.11** | 465.3 <br> **112.11** | +0 B <br> **+0 B** |
| WebGPU | 557.41 <br> **150.83** | 557.5 <br> **150.86** | +90 B <br> **+28 B** |
| WebGPU Nodes | 513.49 <br> **140.61** | 513.58 <br> **140.64** | +90 B <br> **+29 B** | @sunag Unfortunately, this PR exhibits an issue with toggling fog: If you render the shadow pass with disabled fog and then restore the setting for the beauty pass, you end up with no fog in the beauty pass since the caching system does not detect the change in the scene. If you call [Nodes.updateFog()](https://github.com/mrdoob/three.js/blob/fbd54d51847312ea137cf81d432082c71f2ba460/src/renderers/common/nodes/Nodes.js#L363) in `RenderUtils`, the issue is fixed however there is now a constant object creation and deletion overhead in `updateFog()` every frame. 

Maybe we can store the created `fogNode`  in `updateFog()` in a separate cache so we don't create it over and over again. I'll check that out.",,"Fixed #30177

**Description**

The PR makes sure `RendererUtils` honors fog definitions.
",
30180,2024-12-21T05:50:59Z,2024-12-21T15:29:34Z,sunag,1,0,1,124,2,0,0,[],165.0,0,34722.0,0,0,463250.426032,0,1,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 339.4 <br> **79.05** | 339.4 <br> **79.05** | +0 B <br> **+0 B** |
| WebGPU | 487.04 <br> **135.09** | 487.26 <br> **135.14** | +216 B <br> **+48 B** |
| WebGPU Nodes | 486.51 <br> **134.99** | 486.73 <br> **135.04** | +216 B <br> **+49 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 465.3 <br> **112.11** | 465.3 <br> **112.11** | +0 B <br> **+0 B** |
| WebGPU | 557.21 <br> **150.78** | 557.42 <br> **150.83** | +216 B <br> **+44 B** |
| WebGPU Nodes | 513.28 <br> **140.56** | 513.5 <br> **140.6** | +216 B <br> **+41 B** |",,"Related issue: https://github.com/mrdoob/three.js/pull/30178

**Description**

The PR fixes changing of shader-related scene properties like `scene.fog`, `scene.environment` when changed during the rendering pass using `Node.updateBefore()`, and also creates a cache layer for the related classes.",
30182,2024-12-21T09:57:46Z,2024-12-21T10:09:23Z,Mugen87,1,0,7,1143,6,0,0,[],168.0,0,697.0,0,0,482468.90575,0,7,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 339.4 <br> **79.05** | 339.4 <br> **79.05** | +0 B <br> **+0 B** |
| WebGPU | 487.04 <br> **135.09** | 487.03 <br> **135.09** | -9 B <br> **+6 B** |
| WebGPU Nodes | 486.51 <br> **134.99** | 486.5 <br> **135** | -9 B <br> **+7 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 465.3 <br> **112.11** | 465.3 <br> **112.11** | +0 B <br> **+0 B** |
| WebGPU | 557.21 <br> **150.78** | 557.2 <br> **150.79** | -9 B <br> **+8 B** |
| WebGPU Nodes | 513.28 <br> **140.56** | 513.27 <br> **140.57** | -9 B <br> **+6 B** |",,"Related issue: -

**Description**

This PR begins the documentation of the new renderer modules.",
30023,2024-12-03T07:12:36Z,2024-12-03T21:25:44Z,sunag,7,0,2,92,9,0,0,[],174.0,0,1560288.0,0,0,487988.462615,0,2,1,"['github-actions[bot]', 'Spiri0', 'RenaudRohlinger', 'sunag']","### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 339.11 <br> **78.98** | 339.11 <br> **78.98** | +0 B <br> **+0 B** |
| WebGPU | 484.6 <br> **134.48** | 484.8 <br> **134.59** | +205 B <br> **+110 B** |
| WebGPU Nodes | 484.06 <br> **134.38** | 484.27 <br> **134.49** | +205 B <br> **+110 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 464.62 <br> **111.98** | 465 <br> **112.04** | +385 B <br> **+58 B** |
| WebGPU | 553.55 <br> **149.82** | 554.14 <br> **150.01** | +590 B <br> **+188 B** |
| WebGPU Nodes | 509.43 <br> **139.53** | 510.02 <br> **139.72** | +590 B <br> **+191 B** | That sounds interesting, because since I think r165 I have to use the depthTexture with f32 in the shader, which I find very nice but the sampling has suffered a bit compared to the way with texture_depth_2d and its sampler. Sometimes I see very fine seems with the scalar depth value. It's nothing that really bothers me but with texture_depth_2d and sampler the quality was perfect.
Will this have an impact on this application?

```
sceneDepthPass = depthPass( scene, camera );
sceneDepthPassColor = sceneDepthPass.getTextureNode( 'depth' );

shaderParams = {
   viewPortDepthTexture: sceneDepthPassColor,
}

//in the wgsl shader header
viewPortDepthTexture: f32,
```

Sounds almost like texture_depth_2d is usable again with sampler.  I remember you had commented, in theory it should solve, I just haven't tested it in `wgslFn`, it will add `multisampled` in the type like `texture_depth_multisampled_2d`. I'm curious and will add your extension locally to test it. I now need the depth texture for occlusion culling anyway. I'm confident. Everything else is going like clockwork too. Ah, so the type will extended.
In the fragment shader it works like this again:

```
fn main_fragment(
   vUv: vec2<f32>,
   depthTexture: texture_depth_2d,
   depthSampler: sampler,
) -> vec4<f32> {

   var depth = textureSample( depthTexture, depthSampler, vUv );

   //...
```

But now I can also use texture_depth_2d in the compute shader. Just samplers don't work. Since samplers and textureSampleLevel can be used in compute shaders, I added them in 3 places in the WGSLNodeBuilder and it works.
Your PR has good timing now that I'm dealing with occlusion culling in compute shaders. I'll make a PR right away where I've added the samplers for textureSampleLevel for compute shaders, it's pretty small.

 I noticed a small conflict. The line:
```
( this.isSampleCompare( texture ) === false && texture.minFilter === NearestFilter && texture.magFilter === NearestFilter ) ||
```

in this function in the WGSLNodeBuilder.js corrupt https://github.com/mrdoob/three.js/pull/30033. 
If I comment out the line, the sampler for depth textures works again. The line specifically excludes depth textures.

```	
isSampleCompare( texture ) {
	return texture.isDepthTexture === true && texture.compareFunction !== null;
}
isUnfilterable( texture ) {
	return this.getComponentTypeFromTexture( texture ) !== 'float' ||
		( ! this.isAvailable( 'float32Filterable' ) && texture.isDataTexture === true && texture.type === FloatType ) ||
		( this.isSampleCompare( texture ) === false && texture.minFilter === NearestFilter && texture.magFilter === NearestFilter ) ||
		texture.isMultisampleRenderTargetTexture === true;
		this.renderer.backend.utils.getTextureSampleData( texture ).primarySamples > 1;

}
```
@sunag is the line essential?
Even with nearest filters for depth textures, samplers are important in compute shaders. 
This looks like a harmless thing to me :)



 Adding `antialias: true` caused the `webgpu_backdrop_water` to run at less than 50fps on my M1 Max, compared to a smooth 120fps previously. This is the first time I've experienced such low performance. Removing antialias fixes the issue. @sunag",,"Related issue: https://github.com/mrdoob/three.js/pull/28784#discussion_r1665207548

**Description**

The problem seems a bit more complicated than it seems. We needed a `Texture.renderTarget` property to bind `RenderTarget` to get `RenderTarget.samples` and thus handle it in `WebGPUBackend`.

I tried to make `Texture.isRenderTargetTexture` become a get if `.renderTarget !== null` but this seems to break the tests in `WebGLRenderer` so I kept the property.

Now `webgpu_backdrop_water` work with antialias.",
